IPK,Pendapatan_Orang_Tua,Prestasi_Akademik,Prestasi_Non_Akademik,Keikutsertaan_Organisasi,Diterima_Beasiswa
1.48,26.99,0.0,0,1,0.0
0.88,20.81,1.0,3,1,0.0
1.14,12.04,0.0,2,1,0.0
0.68,27.76,1.0,4,4,0.0
3.56,13.54,8.0,4,3,1.0
1.42,27.07,2.0,1,3,0.0
1.05,29.88,1.0,4,2,0.0
1.61,19.29,0.0,1,1,0.0
1.83,30.29,1.0,0,1,0.0
1.41,32.04,0.0,0,0,0.0
3.07,8.21,7.0,4,3,1.0
3.57,11.38,6.0,0,2,1.0
1.31,21.99,1.0,0,1,0.0
0.41,30.22,0.0,0,0,0.0
0.35,24.55,4.0,2,1,0.0
0.5,29.27,0.0,0,0,0.0
0.56,26.8,3.0,0,0,0.0
3.49,12.5,7.0,3,3,1.0
1.44,31.93,0.0,0,2,0.0
0.85,34.14,2.0,2,1,0.0
1.42,31.46,2.0,0,4,0.0
0.86,27.94,2.0,1,2,0.0
0.75,28.22,2.0,1,0,0.0
0.56,29.55,0.0,3,1,0.0
1.36,19.32,0.0,1,2,0.0
0.58,33.86,1.0,0,2,0.0
0.22,31.75,0.0,2,0,0.0
0.92,29.1,2.0,0,0,0.0
0.88,26.37,1.0,1,2,0.0
0.66,30.49,2.0,2,1,0.0
0.21,32.39,2.0,2,3,0.0
0.56,31.06,1.0,1,0,0.0
3.72,3.46,5.0,1,4,1.0
0.68,29.27,1.0,0,1,0.0
0.87,21.01,0.0,1,2,0.0
3.48,19.89,4.0,4,3,1.0
0.62,32.56,0.0,4,0,0.0
0.74,21.66,0.0,0,1,0.0
0.75,22.96,1.0,0,1,0.0
0.45,24.03,0.0,1,1,0.0
3.72,7.42,4.0,6,7,1.0
1.19,22.19,0.0,2,2,0.0
0.47,27.42,0.0,1,3,0.0
1.13,31.16,1.0,0,2,0.0
3.63,1.95,5.0,1,2,1.0
0.2,32.79,1.0,1,2,0.0
0.57,29.84,0.0,1,3,0.0
1.33,31.14,0.0,0,1,0.0
0.79,21.79,1.0,1,1,0.0
0.41,24.05,0.0,0,4,0.0
2.13,27.81,0.0,1,3,0.0
0.41,19.53,0.0,0,2,0.0
0.34,30.82,1.0,0,0,0.0
0.43,22.28,1.0,3,0,0.0
1.93,24.66,2.0,1,1,0.0
1.38,33.17,1.0,1,1,0.0
0.43,27.9,2.0,1,1,0.0
0.93,27.52,1.0,1,0,0.0
1.03,25.0,0.0,0,0,0.0
3.29,4.15,4.0,4,2,1.0
1.18,27.16,2.0,0,2,0.0
1.47,27.55,3.0,1,0,0.0
1.36,28.83,1.0,1,0,0.0
0.11,29.04,1.0,0,1,0.0
3.63,11.61,4.0,8,2,1.0
3.53,9.86,3.0,4,8,1.0
0.93,24.27,2.0,2,0,0.0
1.18,28.29,0.0,0,0,0.0
0.75,26.9,1.0,2,3,0.0
1.13,24.52,2.0,0,1,0.0
1.48,28.94,0.0,1,0,0.0
1.17,32.19,1.0,0,3,0.0
0.58,27.36,0.0,1,2,0.0
0.9,21.9,0.0,3,5,0.0
0.71,26.9,1.0,1,1,0.0
0.34,28.49,1.0,0,1,0.0
0.86,13.88,0.0,1,1,0.0
1.11,19.61,2.0,0,1,0.0
0.8,33.95,0.0,1,3,0.0
3.65,14.16,6.0,1,6,1.0
3.69,8.79,1.0,4,3,1.0
3.23,29.95,0.0,0,3,0.0
3.47,11.8,2.0,3,1,1.0
0.37,29.12,2.0,1,2,0.0
0.95,33.36,0.0,0,3,0.0
3.78,12.2,7.0,3,5,1.0
0.24,29.14,0.0,0,6,0.0
0.69,25.57,0.0,0,0,0.0
0.3,30.25,1.0,0,1,0.0
2.05,27.01,0.0,1,1,0.0
0.83,26.46,0.0,0,0,0.0
0.52,27.48,0.0,0,2,0.0
2.04,30.38,1.0,2,2,0.0
1.47,25.44,2.0,2,2,0.0
0.33,25.27,1.0,2,4,0.0
1.29,25.12,1.0,2,1,0.0
0.97,28.08,0.0,1,2,0.0
0.27,25.75,0.0,1,0,0.0
0.83,29.41,0.0,2,2,0.0
1.6,30.3,1.0,2,0,0.0
1.26,26.63,2.0,2,0,0.0
0.75,22.58,0.0,0,0,0.0
0.62,28.93,1.0,1,0,0.0
1.01,33.67,2.0,1,1,0.0
1.72,33.88,0.0,1,0,0.0
2.16,25.93,3.0,0,2,0.0
0.96,24.66,0.0,2,0,0.0
1.42,32.41,0.0,2,1,0.0
0.5,25.11,2.0,1,0,0.0
3.58,12.4,8.0,4,5,1.0
3.66,8.62,5.0,4,1,1.0
3.39,9.35,3.0,4,4,1.0
0.88,24.62,1.0,2,1,0.0
0.25,33.26,0.0,1,2,0.0
1.15,32.34,1.0,2,2,0.0
0.82,29.31,0.0,1,0,0.0
0.82,19.18,1.0,1,1,0.0
2.29,27.03,0.0,0,1,0.0
3.33,6.97,5.0,5,8,1.0
0.84,24.32,0.0,3,1,0.0
0.45,26.8,1.0,1,0,0.0
3.52,15.59,2.0,1,2,1.0
0.86,24.07,0.0,2,1,0.0
3.65,9.09,6.0,2,3,1.0
1.34,29.33,0.0,2,0,0.0
1.65,22.57,0.0,1,0,0.0
0.71,31.41,0.0,2,0,0.0
0.97,32.77,1.0,0,1,0.0
0.53,22.16,1.0,3,0,0.0
3.76,12.24,3.0,3,7,1.0
0.85,32.1,0.0,0,1,0.0
3.54,9.5,4.0,4,5,1.0
0.41,27.42,0.0,0,0,0.0
3.38,9.05,3.0,3,3,1.0
1.72,25.29,0.0,1,1,0.0
1.48,21.99,2.0,0,0,0.0
0.77,32.79,1.0,0,1,0.0
0.85,30.05,1.0,1,0,0.0
0.53,17.7,2.0,3,0,0.0
0.16,15.77,0.0,2,3,0.0
3.6,12.5,7.0,6,4,1.0
1.3,23.02,0.0,1,2,0.0
1.2,30.42,0.0,0,4,0.0
1.12,25.22,2.0,0,2,0.0
0.58,23.49,1.0,1,0,0.0
1.88,25.68,0.0,0,4,0.0
0.81,30.33,1.0,1,0,0.0
0.93,31.13,0.0,2,0,0.0
0.27,25.14,2.0,3,0,0.0
1.58,32.74,0.0,1,0,0.0
1.3,21.98,0.0,0,2,0.0
1.43,30.22,2.0,0,5,0.0
0.38,27.95,0.0,1,3,0.0
1.9,28.66,0.0,2,1,0.0
1.29,31.03,2.0,0,0,0.0
0.72,20.82,1.0,1,2,0.0
0.99,26.66,1.0,1,0,0.0
0.61,27.35,0.0,2,0,0.0
1.4,23.82,1.0,3,1,0.0
1.46,27.34,0.0,1,2,0.0
0.03,30.63,2.0,0,1,0.0
1.42,30.66,2.0,0,1,0.0
0.97,32.1,2.0,1,1,0.0
1.07,26.77,4.0,0,3,0.0
1.02,29.62,0.0,1,0,0.0
1.31,21.67,1.0,3,0,0.0
3.75,11.65,7.0,8,4,1.0
1.87,26.51,1.0,3,2,0.0
0.37,28.49,1.0,0,1,0.0
3.55,19.81,3.0,4,6,1.0
0.95,29.81,0.0,2,2,0.0
1.47,24.02,1.0,0,0,0.0
0.6,26.08,1.0,1,4,0.0
0.28,23.22,1.0,1,2,0.0
0.58,30.52,1.0,1,2,0.0
0.74,33.3,1.0,0,1,0.0
1.62,29.54,2.0,0,0,0.0
0.36,22.98,0.0,0,0,0.0
3.63,11.26,4.0,8,1,1.0
3.68,4.32,2.0,4,4,1.0
1.83,29.59,0.0,0,1,0.0
0.7,30.72,1.0,1,1,0.0
1.07,31.54,1.0,2,0,0.0
3.79,9.58,5.0,2,2,1.0
3.71,1.9,7.0,2,5,1.0
0.89,33.83,1.0,0,1,0.0
3.61,7.27,3.0,8,3,1.0
0.18,18.93,1.0,3,2,0.0
3.53,4.35,3.0,2,5,1.0
1.05,21.03,1.0,0,2,0.0
1.14,11.42,2.0,1,1,0.0
0.93,34.6,1.0,0,1,0.0
0.16,27.51,1.0,3,0,0.0
0.8,27.32,0.0,0,0,0.0
0.77,23.99,0.0,2,1,0.0
3.49,8.79,2.0,3,4,1.0
1.2,31.38,1.0,1,1,0.0
3.62,10.64,2.0,1,1,1.0
0.34,31.57,1.0,1,0,0.0
1.73,25.32,1.0,0,1,0.0
0.76,18.47,3.0,0,2,0.0
1.24,31.05,1.0,1,1,0.0
1.56,22.39,2.0,0,1,0.0
0.65,18.46,1.0,0,1,0.0
0.5,30.16,1.0,0,1,0.0
3.38,12.97,5.0,2,2,1.0
0.8,32.28,2.0,1,1,0.0
1.28,23.4,3.0,3,2,0.0
0.72,31.31,1.0,0,0,0.0
0.41,29.16,0.0,0,3,0.0
0.55,14.93,1.0,1,1,0.0
0.61,26.81,0.0,3,2,0.0
0.66,14.26,1.0,0,1,0.0
1.02,29.17,3.0,0,0,0.0
0.38,33.01,0.0,2,1,0.0
0.69,32.46,1.0,2,0,0.0
0.9,31.44,0.0,1,1,0.0
1.53,31.42,0.0,1,0,0.0
1.68,29.06,2.0,1,0,0.0
0.35,28.78,2.0,1,0,0.0
1.04,24.78,0.0,3,0,0.0
0.21,28.73,2.0,2,0,0.0
0.31,19.4,2.0,0,1,0.0
2.01,11.79,0.0,2,0,0.0
0.71,11.73,1.0,2,2,0.0
1.07,24.11,0.0,1,1,0.0
0.59,30.65,1.0,0,4,0.0
2.11,28.09,1.0,2,0,0.0
3.66,13.87,8.0,6,7,1.0
0.91,30.56,0.0,0,1,0.0
0.58,31.57,4.0,1,0,0.0
3.51,2.76,5.0,7,1,1.0
0.27,24.03,1.0,0,1,0.0
0.5,33.11,2.0,0,0,0.0
1.14,31.17,0.0,2,4,0.0
3.27,11.46,3.0,7,2,1.0
3.31,8.07,1.0,3,4,1.0
1.92,22.58,0.0,1,4,0.0
2.31,30.37,1.0,0,1,0.0
0.53,31.02,2.0,2,0,0.0
0.32,24.89,0.0,2,1,0.0
0.14,29.46,0.0,2,0,0.0
0.89,25.94,0.0,2,1,0.0
1.74,23.98,4.0,0,1,0.0
3.29,3.39,3.0,7,2,1.0
0.4,31.77,0.0,2,1,0.0
0.79,17.7,2.0,2,0,0.0
0.74,25.55,1.0,0,2,0.0
2.22,28.31,0.0,2,2,0.0
1.56,25.52,0.0,0,1,0.0
0.43,23.99,1.0,0,1,0.0
3.41,13.82,3.0,5,1,1.0
1.27,24.37,0.0,2,0,0.0
0.22,21.62,0.0,1,0,0.0
0.17,22.48,1.0,2,2,0.0
0.96,31.54,0.0,1,2,0.0
3.68,9.62,3.0,4,7,1.0
1.31,14.86,1.0,0,2,0.0
0.03,30.68,0.0,1,2,0.0
0.61,27.33,2.0,0,1,0.0
3.74,11.06,3.0,6,3,1.0
1.64,18.92,1.0,2,1,0.0
1.48,21.53,2.0,1,4,0.0
0.21,33.28,1.0,0,0,0.0
1.46,30.86,1.0,1,2,0.0
0.57,32.16,1.0,0,2,0.0
1.58,22.74,0.0,1,2,0.0
3.58,4.14,4.0,6,3,1.0
0.49,22.58,3.0,0,0,0.0
1.34,30.01,1.0,1,0,0.0
2.18,24.16,0.0,0,0,0.0
2.4,28.2,1.0,0,3,0.0
3.77,5.02,3.0,5,6,1.0
0.51,32.52,1.0,0,1,0.0
1.22,27.08,2.0,1,0,0.0
1.02,31.8,1.0,0,1,0.0
0.47,21.93,1.0,0,0,0.0
3.41,7.25,2.0,5,7,1.0
0.33,29.07,0.0,1,0,0.0
0.66,28.61,1.0,0,0,0.0
1.88,31.13,2.0,1,0,0.0
0.63,24.68,0.0,3,1,0.0
2.29,23.88,0.0,1,1,0.0
1.46,30.46,0.0,1,2,0.0
0.72,33.48,1.0,1,1,0.0
1.93,13.61,0.0,0,0,0.0
3.73,11.67,6.0,1,1,1.0
3.59,22.77,4.0,4,5,1.0
0.53,19.55,4.0,2,1,0.0
0.99,34.76,1.0,2,0,0.0
2.24,33.79,1.0,2,1,0.0
3.72,8.82,3.0,3,4,1.0
0.72,23.16,1.0,0,0,0.0
1.51,28.95,0.0,1,1,0.0
0.55,23.76,1.0,2,0,0.0
0.06,30.07,1.0,2,2,0.0
0.75,23.77,0.0,1,1,0.0
0.08,26.29,0.0,0,1,0.0
3.7,26.23,5.0,7,3,1.0
1.44,28.3,0.0,0,0,0.0
3.51,13.55,4.0,6,3,1.0
0.51,24.66,0.0,3,2,0.0
1.81,17.8,0.0,0,1,0.0
0.29,28.73,2.0,1,0,0.0
0.38,29.79,1.0,0,1,0.0
0.64,31.97,1.0,1,1,0.0
3.62,11.89,6.0,5,4,1.0
1.1,30.21,1.0,2,1,0.0
0.66,18.35,1.0,2,0,0.0
0.7,17.87,0.0,0,4,0.0
3.24,4.3,4.0,4,6,1.0
1.38,29.74,1.0,5,1,0.0
0.91,18.11,0.0,1,1,0.0
1.56,21.11,1.0,3,0,0.0
1.07,19.51,0.0,0,3,0.0
1.42,30.56,1.0,0,1,0.0
0.86,28.59,1.0,2,1,0.0
1.44,27.23,0.0,0,0,0.0
0.68,29.87,1.0,2,1,0.0
0.51,27.02,0.0,0,1,0.0
1.18,29.63,0.0,0,1,0.0
0.62,27.72,1.0,1,2,0.0
0.95,30.86,0.0,1,1,0.0
0.33,34.46,1.0,1,2,0.0
0.2,34.4,0.0,0,1,0.0
0.23,27.23,2.0,3,1,0.0
0.7,23.29,1.0,2,0,0.0
0.93,22.65,3.0,0,3,0.0
1.14,13.4,3.0,0,1,0.0
0.32,30.93,0.0,0,0,0.0
0.52,28.94,1.0,1,1,0.0
0.57,26.7,2.0,1,0,0.0
0.82,20.01,1.0,1,1,0.0
3.57,3.91,4.0,2,8,1.0
0.93,31.33,2.0,1,1,0.0
0.87,32.6,2.0,2,2,0.0
1.54,27.63,0.0,0,1,0.0
0.97,25.0,2.0,1,0,0.0
0.95,29.96,0.0,0,1,0.0
1.48,21.56,0.0,1,2,0.0
0.25,32.81,1.0,2,0,0.0
0.23,31.23,1.0,0,0,0.0
1.47,30.85,1.0,0,0,0.0
0.85,25.87,2.0,0,0,0.0
0.85,33.53,0.0,1,1,0.0
0.55,22.94,0.0,0,1,0.0
1.27,31.53,0.0,1,0,0.0
0.76,20.53,2.0,0,0,0.0
3.57,21.37,2.0,5,2,1.0
0.44,32.05,0.0,3,2,0.0
0.74,22.55,3.0,1,0,0.0
0.62,32.16,2.0,1,1,0.0
1.05,29.31,2.0,2,2,0.0
0.77,27.6,0.0,1,2,0.0
1.66,28.33,3.0,1,1,0.0
0.98,27.09,0.0,1,0,0.0
1.52,34.77,0.0,2,0,0.0
0.76,17.74,0.0,2,0,0.0
3.64,18.67,4.0,2,3,1.0
3.32,12.84,5.0,4,3,1.0
0.34,23.73,2.0,0,0,0.0
1.0,19.09,3.0,2,1,0.0
0.64,27.81,3.0,2,2,0.0
2.21,24.94,1.0,2,4,0.0
0.69,21.81,1.0,1,0,0.0
0.41,25.34,2.0,2,1,0.0
3.37,7.74,6.0,4,6,1.0
1.19,28.14,0.0,2,1,0.0
0.65,24.45,1.0,0,0,0.0
1.72,28.1,3.0,1,0,0.0
0.72,26.29,2.0,2,0,0.0
1.5,23.21,1.0,2,2,0.0
0.4,31.92,1.0,3,2,0.0
0.57,13.56,0.0,0,0,0.0
3.17,3.81,7.0,7,5,1.0
0.78,22.75,0.0,1,1,0.0
0.97,25.65,2.0,1,0,0.0
0.83,26.28,1.0,3,1,0.0
1.44,31.82,1.0,1,1,0.0
3.58,2.82,8.0,7,6,1.0
0.4,24.29,1.0,0,3,0.0
0.46,23.75,0.0,1,1,0.0
3.28,5.1,4.0,3,4,1.0
3.53,6.21,4.0,3,5,1.0
1.19,19.29,1.0,1,2,0.0
3.49,11.89,1.0,1,6,1.0
1.32,31.19,1.0,2,3,0.0
0.84,29.12,1.0,1,1,0.0
0.6,23.05,0.0,0,1,0.0
0.9,30.03,0.0,1,0,0.0
0.61,25.71,0.0,1,0,0.0
0.42,28.42,0.0,1,1,0.0
0.44,27.53,1.0,1,1,0.0
0.19,25.27,2.0,3,1,0.0
2.01,24.42,1.0,2,2,0.0
1.61,30.67,2.0,0,3,0.0
0.52,33.19,2.0,2,0,0.0
0.5,25.66,1.0,0,0,0.0
0.71,22.84,2.0,0,1,0.0
0.82,18.41,1.0,0,1,0.0
0.8,31.11,0.0,1,1,0.0
0.77,28.81,0.0,2,0,0.0
0.42,22.04,0.0,1,0,0.0
3.4,15.32,6.0,5,7,1.0
0.76,27.15,0.0,0,4,0.0
2.37,25.72,4.0,0,3,0.0
0.41,32.02,0.0,0,1,0.0
1.32,22.54,1.0,1,0,0.0
3.72,4.16,3.0,3,6,1.0
1.35,13.91,1.0,1,2,0.0
0.64,24.78,1.0,0,1,0.0
1.5,23.56,0.0,0,3,0.0
3.5,23.27,3.0,2,2,1.0
1.15,24.55,1.0,2,1,0.0
0.56,19.39,0.0,0,1,0.0
0.8,28.94,0.0,2,0,0.0
2.17,28.37,3.0,1,1,0.0
0.96,28.4,0.0,4,0,0.0
0.07,28.73,1.0,0,1,0.0
3.44,10.19,4.0,3,2,1.0
1.58,14.66,2.0,1,3,0.0
0.67,17.87,0.0,2,1,0.0
3.73,6.99,6.0,4,0,1.0
1.34,28.9,1.0,1,2,0.0
2.31,28.73,1.0,1,2,0.0
1.76,27.97,3.0,1,0,0.0
0.49,16.42,2.0,1,1,0.0
0.09,31.9,0.0,2,0,0.0
0.74,26.39,1.0,1,2,0.0
1.19,22.84,1.0,2,1,0.0
1.44,32.59,3.0,2,2,0.0
0.15,22.74,2.0,1,0,0.0
3.64,4.77,7.0,4,7,1.0
0.17,25.73,0.0,0,0,0.0
0.86,29.22,0.0,0,0,0.0
1.41,28.79,2.0,1,1,0.0
0.7,26.5,2.0,0,0,0.0
0.78,28.26,2.0,1,1,0.0
0.68,31.97,0.0,3,1,0.0
0.57,20.44,0.0,0,0,0.0
0.87,28.1,1.0,1,1,0.0
3.75,13.46,5.0,5,6,1.0
0.28,26.34,3.0,5,0,0.0
3.52,18.87,2.0,8,3,1.0
3.56,13.38,4.0,3,2,1.0
0.5,27.46,0.0,0,1,0.0
0.47,20.99,1.0,1,2,0.0
0.73,31.91,1.0,0,2,0.0
0.41,25.9,0.0,0,1,0.0
3.75,14.43,3.0,8,4,1.0
3.69,6.58,1.0,2,3,1.0
3.5,6.22,6.0,2,3,1.0
3.57,14.21,8.0,4,3,1.0
0.78,30.17,0.0,0,2,0.0
0.49,16.46,1.0,1,0,0.0
0.43,33.79,0.0,0,0,0.0
3.62,6.16,3.0,2,3,1.0
1.38,25.58,1.0,2,0,0.0
1.48,27.91,0.0,0,0,0.0
1.7,25.37,3.0,1,0,0.0
0.75,30.14,1.0,2,0,0.0
2.63,30.49,0.0,0,1,0.0
1.39,21.68,1.0,0,0,0.0
1.05,24.61,1.0,1,2,0.0
0.94,23.48,0.0,2,1,0.0
3.52,9.77,6.0,7,4,1.0
0.75,22.49,3.0,1,1,0.0
0.26,30.41,0.0,0,1,0.0
3.65,9.13,5.0,2,2,1.0
0.47,27.7,1.0,0,2,0.0
3.51,14.68,5.0,4,4,1.0
0.89,23.49,0.0,2,1,0.0
3.62,7.94,4.0,2,4,1.0
3.56,12.72,5.0,4,5,1.0
1.47,25.4,1.0,1,0,0.0
0.68,31.57,0.0,0,1,0.0
1.41,23.84,0.0,1,0,0.0
1.49,30.86,0.0,1,2,0.0
0.48,30.67,0.0,0,0,0.0
0.48,28.97,2.0,1,0,0.0
3.73,6.12,4.0,2,2,1.0
3.19,10.45,3.0,2,1,1.0
0.55,29.62,1.0,0,1,0.0
3.6,12.85,5.0,4,7,1.0
3.58,14.32,5.0,6,2,1.0
1.46,26.91,1.0,0,1,0.0
3.66,3.67,6.0,3,6,1.0
3.69,16.8,6.0,5,7,1.0
1.49,18.7,0.0,1,1,0.0
3.33,2.76,2.0,3,5,1.0
1.16,28.03,0.0,3,2,0.0
0.11,24.4,1.0,1,1,0.0
1.43,30.81,1.0,0,1,0.0
0.9,31.52,0.0,2,3,0.0
3.37,6.17,6.0,7,2,1.0
0.95,29.08,0.0,1,3,0.0
0.91,21.31,0.0,3,2,0.0
0.48,20.59,2.0,1,0,0.0
3.59,7.05,6.0,4,4,1.0
0.59,26.55,2.0,1,2,0.0
1.83,28.22,1.0,1,0,0.0
0.57,23.64,2.0,1,0,0.0
0.56,31.12,1.0,1,0,0.0
3.66,11.92,1.0,4,3,1.0
0.62,31.21,2.0,0,1,0.0
0.4,30.55,1.0,0,1,0.0
0.19,33.15,1.0,0,2,0.0
1.29,18.68,3.0,1,2,0.0
3.7,17.46,4.0,3,4,1.0
3.62,16.08,5.0,6,4,1.0
0.95,24.31,0.0,3,1,0.0
0.76,31.25,0.0,1,0,0.0
3.7,13.48,3.0,4,3,1.0
1.09,20.08,0.0,3,1,0.0
0.88,24.5,0.0,1,2,0.0
0.23,17.59,0.0,0,2,0.0
3.43,2.67,5.0,4,4,1.0
1.63,20.86,2.0,1,0,0.0
0.38,33.84,2.0,3,1,0.0
2.08,30.92,1.0,1,2,0.0
0.56,33.68,1.0,1,0,0.0
1.0,32.17,0.0,0,0,0.0
0.57,26.4,1.0,1,0,0.0
0.47,31.62,0.0,0,1,0.0
1.3,26.1,0.0,1,1,0.0
1.48,25.21,1.0,2,1,0.0
0.79,23.19,3.0,0,2,0.0
0.36,22.82,0.0,2,0,0.0
3.68,15.62,4.0,1,7,1.0
0.3,20.08,0.0,1,1,0.0
1.24,9.51,0.0,0,0,0.0
1.37,24.65,0.0,2,1,0.0
0.31,29.88,1.0,1,1,0.0
1.3,28.75,2.0,1,3,0.0
3.49,5.13,3.0,4,5,1.0
0.38,30.94,2.0,0,0,0.0
0.73,29.76,1.0,1,4,0.0
3.71,3.04,1.0,6,5,1.0
1.34,27.17,1.0,1,3,0.0
0.67,33.41,3.0,2,2,0.0
0.94,25.54,0.0,1,3,0.0
0.47,33.95,1.0,0,1,0.0
1.0,29.14,0.0,2,0,0.0
1.08,30.58,0.0,5,1,0.0
1.7,28.06,1.0,5,0,0.0
0.09,19.46,0.0,1,2,0.0
0.87,23.52,1.0,3,0,0.0
0.86,24.56,3.0,1,1,0.0
0.9,32.69,1.0,0,0,0.0
3.66,12.53,7.0,3,1,1.0
0.91,21.57,0.0,0,2,0.0
1.62,30.03,0.0,0,0,0.0
2.06,29.05,2.0,1,1,0.0
1.64,17.54,0.0,2,1,0.0
3.45,14.41,5.0,3,5,1.0
1.04,25.11,1.0,2,0,0.0
0.71,32.16,1.0,2,5,0.0
0.43,24.14,2.0,1,4,0.0
0.19,22.75,1.0,0,0,0.0
1.6,29.97,2.0,0,2,0.0
1.09,25.59,1.0,1,3,0.0
0.76,33.29,0.0,1,1,0.0
2.48,29.33,1.0,3,0,0.0
2.28,23.14,0.0,0,1,0.0
0.63,31.88,0.0,0,1,0.0
3.14,14.87,2.0,2,3,1.0
0.5,30.88,0.0,1,3,0.0
1.35,19.25,1.0,0,0,0.0
0.37,30.11,0.0,2,1,0.0
1.29,28.65,0.0,0,0,0.0
3.46,17.19,1.0,1,5,1.0
0.66,25.34,1.0,0,0,0.0
1.4,25.51,1.0,0,3,0.0
0.4,32.27,2.0,2,1,0.0
0.45,20.0,2.0,0,1,0.0
1.66,23.1,0.0,1,3,0.0
0.86,29.79,1.0,1,2,0.0
3.49,14.75,3.0,1,4,1.0
3.21,12.52,6.0,3,2,1.0
0.18,23.4,0.0,1,0,0.0
0.59,29.95,0.0,4,0,0.0
3.74,8.54,6.0,3,3,1.0
1.3,19.28,1.0,1,1,0.0
3.51,22.37,5.0,3,6,1.0
0.96,21.07,1.0,1,2,0.0
1.0,24.9,0.0,1,0,0.0
3.7,14.22,1.0,3,7,1.0
1.25,20.5,1.0,0,1,0.0
3.71,11.18,8.0,3,2,1.0
0.47,27.88,0.0,0,0,0.0
1.81,33.2,2.0,0,1,0.0
3.62,11.68,3.0,6,4,1.0
1.04,17.04,1.0,2,1,0.0
0.24,28.63,2.0,2,1,0.0
0.56,25.74,3.0,1,2,0.0
0.27,24.31,0.0,0,3,0.0
0.83,25.43,1.0,1,0,0.0
0.55,27.2,1.0,0,1,0.0
0.84,26.09,1.0,1,1,0.0
0.98,26.0,1.0,1,0,0.0
0.25,19.09,3.0,3,1,0.0
0.43,25.19,2.0,0,2,0.0
0.16,33.63,6.0,0,0,0.0
3.56,9.02,2.0,8,6,1.0
0.45,21.26,2.0,1,1,0.0
0.88,15.15,1.0,1,1,0.0
0.86,34.25,0.0,0,0,0.0
0.38,14.62,4.0,3,1,0.0
0.58,21.66,2.0,0,2,0.0
0.93,27.11,2.0,2,1,0.0
1.14,23.79,0.0,0,1,0.0
0.15,28.08,0.0,3,2,0.0
0.96,33.25,0.0,1,2,0.0
0.18,19.97,0.0,0,2,0.0
2.09,25.16,2.0,2,1,0.0
0.58,30.21,0.0,0,1,0.0
1.14,29.27,1.0,1,2,0.0
0.97,32.08,0.0,0,0,0.0
1.04,17.94,1.0,0,0,0.0
0.36,32.92,0.0,0,1,0.0
0.34,15.06,0.0,1,0,0.0
2.15,16.91,0.0,2,0,0.0
0.21,31.34,2.0,1,1,0.0
1.21,27.31,0.0,1,3,0.0
0.34,31.75,0.0,1,2,0.0
0.56,21.29,0.0,3,1,0.0
1.35,30.75,0.0,2,0,0.0
3.69,10.75,4.0,2,5,1.0
3.59,13.95,3.0,6,5,1.0
0.08,24.64,0.0,1,1,0.0
1.79,27.21,1.0,0,0,0.0
3.23,7.09,5.0,3,8,1.0
1.66,17.84,0.0,0,2,0.0
3.52,4.15,5.0,5,3,1.0
3.38,13.62,5.0,4,1,1.0
0.41,20.9,0.0,0,1,0.0
1.6,30.63,2.0,1,0,0.0
3.54,15.02,2.0,2,4,1.0
0.32,25.72,0.0,0,0,0.0
0.69,28.6,4.0,1,0,0.0
3.62,13.6,5.0,4,2,1.0
0.85,27.5,2.0,3,0,0.0
0.8,22.31,0.0,2,1,0.0
2.14,31.81,2.0,2,1,0.0
1.38,22.34,0.0,0,1,0.0
0.42,13.46,0.0,3,2,0.0
0.68,28.86,1.0,1,0,0.0
0.5,27.19,0.0,0,0,0.0
0.56,19.01,1.0,1,1,0.0
1.0,33.04,0.0,3,2,0.0
0.28,22.74,2.0,1,1,0.0
0.52,23.57,2.0,1,0,0.0
1.37,31.06,1.0,2,0,0.0
0.27,18.14,1.0,1,0,0.0
1.36,30.81,2.0,0,2,0.0
1.41,25.24,3.0,0,2,0.0
3.49,10.02,3.0,1,4,1.0
2.08,30.03,0.0,2,2,0.0
0.2,28.46,1.0,0,0,0.0
0.79,18.25,1.0,1,2,0.0
3.74,7.49,3.0,3,4,1.0
0.46,26.08,2.0,2,2,0.0
1.13,24.81,0.0,1,1,0.0
0.44,14.95,0.0,1,0,0.0
3.74,17.63,4.0,2,3,1.0
2.11,23.21,1.0,1,1,0.0
0.51,30.28,2.0,0,1,0.0
0.36,30.79,0.0,1,1,0.0
0.56,27.6,1.0,3,1,0.0
3.69,4.79,5.0,7,5,1.0
1.16,32.69,0.0,2,1,0.0
1.46,30.29,3.0,1,1,0.0
3.74,11.63,5.0,6,6,1.0
0.64,33.82,1.0,2,1,0.0
0.53,28.75,2.0,0,2,0.0
0.73,18.53,1.0,0,1,0.0
3.58,3.47,3.0,4,4,1.0
0.9,15.16,1.0,0,3,0.0
0.31,27.31,2.0,0,1,0.0
3.73,7.41,3.0,7,4,1.0
1.36,26.8,0.0,3,1,0.0
0.9,30.21,4.0,0,1,0.0
0.57,27.58,0.0,2,2,0.0
3.31,11.09,4.0,6,5,1.0
0.14,26.25,1.0,0,0,0.0
0.45,26.04,1.0,1,1,0.0
0.77,26.4,1.0,0,2,0.0
0.25,29.93,2.0,1,3,0.0
0.65,31.37,1.0,1,0,0.0
3.39,11.73,5.0,3,4,1.0
3.35,17.47,3.0,2,2,1.0
1.33,25.1,1.0,2,1,0.0
0.44,32.0,1.0,1,0,0.0
1.82,24.48,2.0,0,1,0.0
0.19,32.99,0.0,0,1,0.0
1.38,30.4,2.0,0,0,0.0
